@relation 351565053244395_set0_1_highlevelenv10m-weka.filters.unsupervised.attribute.Remove-R1-6

@attribute nmean numeric
@attribute nmode numeric
@attribute nmedian numeric
@attribute nstddev numeric
@attribute nmin numeric
@attribute nmax numeric
@attribute nrange numeric
@attribute lmean numeric
@attribute lmode numeric
@attribute lmedian numeric
@attribute lstddev numeric
@attribute lmin numeric
@attribute lmax numeric
@attribute lrange numeric
@attribute mf1mean numeric
@attribute mf1mode numeric
@attribute mf1median numeric
@attribute mf1stddev numeric
@attribute mf1min numeric
@attribute mf1max numeric
@attribute mf1range numeric
@attribute mf2mean numeric
@attribute mf2mode numeric
@attribute mf2median numeric
@attribute mf2stddev numeric
@attribute mf2min numeric
@attribute mf2max numeric
@attribute mf2range numeric
@attribute mf3mean numeric
@attribute mf3mode numeric
@attribute mf3median numeric
@attribute mf3stddev numeric
@attribute mf3min numeric
@attribute mf3max numeric
@attribute mf3range numeric
@attribute location{Location1,Location2,UnclassifiedLocations,UncommonLocation10,UncommonLocation11,UncommonLocation3,UncommonLocation5,UncommonLocation6,UncommonLocation7,UncommonLocation8,UncommonLocation9}

@data
64.824945,54.518233,61.17611,10.693538,42.076074,80.933804,38.85773,20.68788,4,20.358269,16.681433,4,37.981937,33.981937,-17.99333,13.199997,-18.099998,31.307394,-49.59999,13.699997,63.299987,45.093326,47.09999,45.199989,1.948321,42.799988,47.299988,4.5,3.276662,-15.5,3.25,18.638913,-15.900009,22.59999,38.499999,Location1
88.39587,90.274737,90.273938,2.522941,72.504191,90.274737,17.770546,4.02364,4,4,0.031766,4,4.094892,0.094892,-6.509999,3.800003,3,14.049802,-28.899994,11.5,40.399994,34.486663,49.699997,36,15.420931,12,49.799988,37.799988,20.399998,12,12.299988,16.332363,-6.900009,59.300003,66.200012,Location1
87.303789,87.19633,87.285015,2.96869,78.400378,90.268081,11.867703,4.028412,4,4,0.037929,4,4.094892,0.094892,-31.253334,-24.5,-27.799996,13.869865,-104,-23.800003,80.199997,14.516665,12.5,12.5,10.863424,10.5,72.499985,61.999985,12.163333,5,10.949997,8.026058,4.5,38.800003,34.300003,UncommonLocation3
88.744522,87.560686,87.560686,1.379925,84.423066,90.269679,5.846613,4.014206,4,4,0.03035,4,4.094892,0.094892,-30.676663,-25.899994,-26.199997,11.301049,-56.499985,-11.800003,44.699982,25.770001,31.600006,31.550003,9.628713,-8.199997,42.09999,50.299987,8.523331,20.199997,14.44999,13.3864,-17.199997,21,38.199997,UncommonLocation3
83.211264,85.223829,84.720663,3.232768,72.506249,87.293646,14.787397,4.018923,4,4,0.031422,4,4.094892,0.094892,15.436663,7.699997,8.300003,11.885881,-22,31.499985,53.499985,36.263333,38.199997,38.199997,12.208562,-18.800003,62.5,81.300003,-2.923335,2.800003,-0.850006,6.511769,-18.199997,3,21.199997,Location2
86.425575,90.274737,90.274471,6.428027,67.362017,90.274737,22.91272,4.009434,4,4,0.018867,4,4.047168,0.047168,27.669984,43.099976,30.849984,16.341947,-6.300003,43.599976,49.899979,10.320007,59.800003,11.250007,49.401795,-41.799988,60.100006,101.899994,-0.186672,7.599991,7.149994,10.576253,-21.600006,8,29.600006,Location2
82.659141,87.067552,87.067552,7.613954,62.835265,90.261954,27.426689,4.009434,4,4,0.018867,4,4.047168,0.047168,-17.506668,-13.5,-13.800003,7.033251,-43.599976,-4.799988,38.799988,44.820001,46.5,46.199997,3.354043,39.90001,58.100006,18.199996,1.790003,-11.599991,-2.649994,15.859597,-12.699997,41.59999,54.299987,Location2
73.132224,76.240878,76.240878,5.361242,54.994726,78.629157,23.634431,4.018923,4,4,0.031422,4,4.094892,0.094892,-11.763336,-13.199997,-13.199997,5.897878,-19.40001,9.899994,29.300004,45.686666,41.199997,43.100006,6.367718,41.100006,72,30.899994,1.210002,13.899994,6.349998,12.928193,-21.199997,14.600006,35.800003,Location2
65.143961,62.879022,62.879022,4.160212,55.805703,70.012961,14.207258,4.009434,4,4,0.018867,4,4.047168,0.047168,-9.123326,-9.699997,-9.149994,0.64067,-10.099991,-8.099991,2,48.046671,48.40001,48.050003,0.309554,47.600006,48.5,0.899994,26.806662,27.399994,26.799996,0.565645,25.699997,27.59999,1.899993,Location2
80.287549,81.076161,81.076161,3.218323,54.88586,81.275671,26.389812,4.009434,4,4,0.018867,4,4.047168,0.047168,-21.679995,-35.5,-22.299996,13.759783,-35.59999,-7.399994,28.199996,27.620004,7.100006,27.65001,20.447175,7,48.40001,41.40001,30.806665,34.800003,31,4.290607,24.899994,35.800003,10.900009,Location2
68.416479,81.263664,58.780396,12.71808,51.6185,81.263664,29.645164,4.009434,4,4,0.018867,4,4.047168,0.047168,-15.783331,-13.199997,-13.199997,5.42476,-34.59999,-11.5,23.09999,45.903331,47.199997,47,2.339438,38.90001,48,9.09999,20.803332,19.300003,19.5,3.654267,16.699997,30.700012,14.000015,Location2
73.278999,72.481515,72.481515,5.872831,57.886321,81.099917,23.213596,4.004717,4,4,0.01415,4,4.047168,0.047168,-11.026671,-14.100006,-10.850006,3.117791,-15.400009,-7.300003,8.100006,43.333327,47.59999,43.199997,4.223292,38.800003,47.799988,8.999985,18.876667,17.5,19.050004,1.185662,17.09999,20.800003,3.700013,Location2
71.65467,77.182766,70.619354,8.817407,51.663975,83.58299,31.919014,4.01415,4,4,0.021615,4,4.047168,0.047168,-23.02,-21.199997,-22.650002,2.086849,-27.600006,-20.899994,6.700012,51.72334,58.700012,51.75,7.028167,43.5,58.90001,15.40001,23.930004,14.5,23.75,9.385883,14,34.100006,20.100006,Location2
80.021466,79.346278,79.346278,5.142429,70.012961,86.017125,16.004164,4.014206,4,4,0.03035,4,4.094892,0.094892,-27.369996,-27.199997,-27.399994,0.415651,-28.199997,-26.5,1.699997,20.056673,21.200012,19.950005,1.497037,18.40001,23.800003,5.399993,36.663326,36.09999,36.549996,0.945334,34.399994,38,3.600006,Location2
80.011994,80.668475,80.668475,4.58212,66.302606,85.478998,19.176392,4.033129,4,4.023584,0.037025,4,4.094892,0.094892,-42.033327,-41.799988,-42,0.488082,-43,-41.299988,1.700012,15.616672,18.5,16.300003,2.956809,12.200012,19.100006,6.899994,28.533327,27.899994,28.59999,0.750259,27.299988,29.899994,2.600006,Location2
77.457855,75.541283,76.62075,5.228672,64.027942,86.255391,22.227449,4.033129,4,4.023584,0.037025,4,4.094892,0.094892,-46.803325,-46.59999,-46.09999,11.012247,-72.899994,-19.5,53.399994,26.196669,20,19.90001,16.057714,10.300003,79.79999,69.499987,22.893328,23.5,23.5,4.983967,6.699997,29.899994,23.199997,Location2
79.990215,90.274471,77.258124,11.311831,55.973013,90.274471,34.301458,4.009434,4,4,0.018867,4,4.047168,0.047168,-42.696657,-43.399994,-43.199997,13.649181,-63.69998,-5.300003,58.399977,13.796669,16.40001,15.800003,8.688288,0.5,46.699997,46.199997,6.55667,9.900009,9.25,6.366668,-10.099991,15.900009,26,Location2
64.84471,67.697816,67.697816,7.938279,51.641267,77.123699,25.482431,4.018923,4,4,0.031422,4,4.094892,0.094892,-45.49,-43.300003,-45.549996,2.09115,-48.40001,-43.09999,5.30002,12.473333,13.5,12.449997,0.993626,11.199997,13.699997,2.5,7.003335,10.800003,7.200005,3.919568,2.399994,11.5,9.100006,Location2
78.204554,68.585353,74.535891,10.29018,65.263249,90.272075,25.008826,28.014002,4,27.185099,24.022284,4,53.9901,49.9901,-34.333339,-23.600006,-33.100006,10.854654,-48.5,-23.100006,25.399994,-0.660004,20.399994,1.099998,21.036879,-24.5,20.59999,45.09999,10.036665,34.699997,10.5,24.976145,-17.200012,35.600006,52.800018,Location2
64.269253,74.737487,65.230015,9.103153,51.641267,76.896996,25.255729,4.009434,4,4,0.018867,4,4.047168,0.047168,-15.696669,-13.800003,-15.599999,1.994244,-18.700012,-13.5,5.200012,46.129999,46.300003,46.200012,0.23826,45.699997,46.59999,0.899993,16.396668,19.100006,16.849998,2.824119,12.800003,19.800003,7,Location2
70.042494,76.832194,69.871949,7.373521,51.663975,76.832194,25.168219,4.014206,4,4,0.03035,4,4.094892,0.094892,1.513329,-11.399994,0.649994,12.869171,-12.099991,19.399994,31.499985,26.953337,46.40001,35.950005,20.061154,0.100006,47.100006,47,40.189997,21,34.149994,24.205289,19.300003,117.09999,97.799987,Location2
62.660281,56.110017,65.263249,6.356301,51.663975,71.876793,20.212818,4.01415,4,4,0.021615,4,4.047168,0.047168,-17.969994,-18.699997,-17.949989,0.759453,-19,-17,2,44.186667,44.100006,44.199997,0.154343,43.800003,44.399994,0.599991,14.246667,14.300003,14.300003,0.477308,12.899994,15.199997,2.300003,Location2
77.95918,74.190487,74.190487,6.420903,64.396928,90.27314,25.876212,4.014206,4,4,0.03035,4,4.094892,0.094892,-19.276659,-16.5,-17,6.338698,-45.499985,-14.299988,31.199997,45.586667,44.899994,44.600006,3.544173,43.699997,61.700012,18.000015,19.286666,13.899994,14.699997,10.264461,13.399994,50.5,37.100006,Location2
63.912705,62.959706,62.959706,3.889203,51.663975,67.715699,16.051724,4.018923,4,4,0.031422,4,4.094892,0.094892,-47.899997,-49.699997,-47.800003,1.737813,-49.699997,-46,3.699997,18.666672,7.900009,18.650009,10.727328,7.600006,29.600006,22,2.063338,-3.099991,2.150009,5.356519,-3.699997,7.699997,11.399994,Location2
73.584003,86.257927,75.56592,11.299265,51.663975,86.257927,34.593952,4.004717,4,4,0.01415,4,4.047168,0.047168,-40.679998,-50.399994,-49.800003,15.54819,-69.79999,-13.399994,56.399996,14.460005,6.700012,6.700012,19.747668,-55.300003,41.600006,96.900009,10.303335,6.100006,6.450005,6.237117,1.899994,24.5,22.600006,Location2
79.244715,90.044444,79.549899,10.230111,51.663975,90.044444,38.380469,4.02364,4,4,0.031766,4,4.094892,0.094892,-39.296661,-46.59999,-39.299996,7.291019,-46.799988,-31.799988,15,-15.313333,9,-15.300004,24.313933,-40,9.200012,49.200012,8.459999,6.199997,8.400002,2.479999,5.300003,12,6.699997,Location2
66.18787,82.506372,62.953526,8.996319,51.549836,82.506372,30.956536,4.009434,4,4,0.018867,4,4.047168,0.047168,-9.556661,-10.199997,-9.749993,0.814734,-10.799988,-8.299988,2.5,39.576672,39.800003,39.600006,0.180154,39.200012,39.90001,0.699998,13.253338,11.400009,13.349999,1.369362,11.400009,15.100006,3.699997,Location2
69.498243,70.089417,70.089417,10.883949,54.386626,88.012832,33.626206,4.009434,4,4,0.018867,4,4.047168,0.047168,-16.66333,-13,-13,10.131022,-58.799988,-10.199997,48.599991,42.186667,40.40001,40.750007,4.567108,33.899994,60.5,26.600006,9.506662,11,10.799996,2.938924,0.800003,14.199997,13.399994,Location2
77.378845,85.447973,79.641805,10.233943,51.572784,85.447973,33.875188,4.014206,4,4,0.03035,4,4.094892,0.094892,-9.729998,-17.5,-10.799996,7.825139,-17.699997,-0.800003,16.899994,42.853339,44.90001,43.100007,2.142232,38.700012,45.100006,6.399994,16.496663,15.899994,16.150002,1.369789,15.399994,22,6.600006,Location2
76.213153,72.949615,72.949615,9.859849,56.041785,87.910022,31.868237,4.028412,4,4,0.037929,4,4.094892,0.094892,-26.11667,-25.700012,-25.600006,7.171982,-47.299988,-17.800003,29.499985,52.009998,45.59999,45.549995,11.931591,43.90001,82.19998,38.29997,9.456664,13.199997,11.099999,4.106717,1.099991,13.699997,12.600006,Location2
82.158076,90.274737,78.10296,7.897696,51.663975,90.274737,38.610761,4.004717,4,4,0.01415,4,4.047168,0.047168,-33.653333,-27,-33.5,6.696451,-41.09999,-26.800003,14.299987,21.433333,-3.699997,21.400002,25.186941,-4,46.800003,50.800003,19.400008,28.40001,19.100006,8.602324,10.200012,28.600006,18.399994,Location2
76.599788,87.062546,77.837437,10.374329,51.572784,87.062546,35.489762,4.018923,4,4,0.031422,4,4.094892,0.094892,-14.856668,-15.600006,-15.500008,2.77293,-24.899994,-10.599991,14.300003,45.406663,46.699997,46.649994,5.593505,39,70.600006,31.600006,15.386667,14.100006,15.099999,1.879845,8.5,17.699997,9.199997,Location2
70.021215,72.787737,71.288587,4.007976,58.050936,72.787737,14.736802,4.018923,4,4,0.031422,4,4.094892,0.094892,-14.220005,-15.800003,-15.150002,1.575732,-16,-11.300003,4.699997,45.403333,45.5,45.5,0.391988,43.600006,46.100006,2.5,15.19333,13.699997,15.25,1.206353,13.699997,17.5,3.800003,Location2
63.572967,58.968259,59.02675,10.174227,51.663975,84.329124,32.665149,4.018923,4,4,0.031422,4,4.094892,0.094892,-13.629995,-0.299988,-13.599999,13.357948,-27.199997,0,27.199997,45.596665,46.399994,45.600006,0.793507,44.600006,46.600006,2,-6.980005,-26.300003,-7.050003,19.522795,-27.5,13.299988,40.799988,Location2
74.756657,78.843139,78.843139,6.871375,62.689917,82.055532,19.365615,4.01415,4,4,0.021615,4,4.047168,0.047168,-18.393329,-24.09999,-23.900002,16.41121,-37.69998,33.5,71.19998,47.799998,46.100006,44.300003,13.061775,31.09999,79.7,48.60001,19.8,25.399994,18.249992,8.333145,9.200012,39.40001,30.199998,Location2
65.913948,56.096414,59.02675,11.885064,50.39656,83.792613,33.396053,4.028412,4,4,0.037929,4,4.094892,0.094892,-22.923325,-15.099991,-22.94999,7.685383,-30.899994,-15.099991,15.800003,26.376669,47.100006,26.400002,20.783626,5.400009,47.300003,41.899994,25.919997,14.300003,25.799995,11.80433,13.300003,38.199997,24.899994,Location2
70.562116,55.577489,71.335818,12.646644,51.663975,86.472466,34.808491,4.01415,4,4,0.021615,4,4.047168,0.047168,-15.290001,-14.699997,-14.550003,5.674877,-29.899994,-5.300003,24.599991,16.00333,44.59999,20.450005,28.517996,-15.899994,44.59999,60.499984,29.926669,17.200012,24.200005,15.038764,17.100006,82.099976,64.99997,Location2
69.302884,65.422886,65.422886,5.755945,59.036461,76.870884,17.834424,4.028412,4,4,0.037929,4,4.094892,0.094892,-16.233335,-15.600006,-15.25,3.493644,-25.100006,-13,12.100006,44.273328,45.199997,45,1.906467,39.399994,48.09999,8.699996,18.740006,15.200012,17.000008,3.787839,14.900009,26.300003,11.399994,Location2
63.253731,66.664914,64.141911,4.363266,51.641267,72.438059,20.796792,4.01415,4,4,0.021615,4,4.047168,0.047168,-7.993337,-13.800003,-14,19.004191,-18.300003,62.699997,81,47.52334,46.90001,46.800003,3.035748,42.200012,57.09999,14.899978,21.693332,16.899994,17,9.834801,15.100006,53.399994,38.299988,Location2
73.75083,78.567917,72.450497,7.85499,54.963761,83.306074,28.342313,4.004717,4,4,0.01415,4,4.047168,0.047168,-13.59333,-15,-15,1.997153,-15.5,-10.399994,5.100006,23.056666,47.200012,24.949997,24.269629,-3.600006,47.40001,51.000016,31.956669,19.200012,31.700005,12.832496,18.700012,45.59999,26.899978,Location2
63.96267,85.362195,56.055475,12.058229,51.526827,85.362195,33.835368,4.009434,4,4,0.018867,4,4.047168,0.047168,-8.31333,-19.899994,-8.399993,11.60829,-20.199997,3.5,23.699997,5.416663,29.800003,5.400002,24.443859,-19.40001,30.100006,49.500016,32.936666,19.600006,32.900001,13.234304,19.300003,46.899994,27.599991,Location2
75.903184,76.552554,76.552554,3.851641,51.663975,83.483523,31.819547,4.018923,4,4,0.031422,4,4.094892,0.094892,-15.849997,-22,-15.849999,6.046971,-22.09999,-9.599991,12.499999,30.04,30.5,30.099998,0.516785,29.199997,30.899994,1.699997,20.946673,22.800003,20.900002,1.994613,18.40001,23.5,5.09999,Location2
61.655832,62.411479,61.153322,1.137393,51.663975,62.411479,10.747503,4.009434,4,4,0.018867,4,4.047168,0.047168,-13.256666,-12.899994,-13.25,0.48006,-14.100006,-12.399994,1.700012,41.503338,41.5,41.5,0.210526,41.200012,42,0.799988,10.833329,10.399994,10.800003,0.590668,9.800003,12,2.199997,Location2
75.411474,90.274737,70.748826,13.919123,51.595672,90.274737,38.679065,145.421371,4,4,173.249135,4,364.90973,360.90973,-6.326665,0.100006,-0.599998,8.420767,-23.800003,3.300003,27.100006,53.196665,53.899994,54,11.485073,40.100006,87.09999,46.999984,20.426672,29.90001,27.950012,9.496598,2.800003,29.90001,27.100007,Location2
76.207825,63.956634,80.019955,12.522923,62.965882,90.265684,27.299802,4.009434,4,4,0.018867,4,4.047168,0.047168,-1.003279,41.21344,1.906716,42.285631,-55.899994,41.313446,97.21344,2.596837,-4.743652,-0.466797,8.348928,-5.058716,22.600006,27.658722,11.146802,10.482895,10.637085,3.088198,1.800003,14.899994,13.099991,Location2
79.278366,70.094853,73.493441,10.10208,61.213957,90.272608,29.058651,4.009434,4,4,0.018867,4,4.047168,0.047168,0.493446,-12.186554,-0.536553,12.76856,-12.486542,15.013443,27.499985,27.613989,26.343216,26.50074,1.889121,24.767868,31.489334,6.721466,34.555567,33.20201,33.407608,2.102301,32.379593,39.06169,6.682097,Location2
71.459352,77.848571,73.784401,7.723221,48.912084,77.848571,28.936487,4.018923,4,4,0.031422,4,4.094892,0.094892,-3.549881,-4.486542,-3.436546,1.019961,-4.786545,-2.086548,2.699997,18.02887,7.018936,17.993866,11.158719,6.49382,29.38887,22.89505,45.353152,35.977646,45.383988,9.814952,34.744034,56.02394,21.279906,Location2
72.117459,75.930099,73.010036,4.369338,59.036461,75.930099,16.893638,4.009434,4,4,0.018867,4,4.047168,0.047168,-4.289881,-4.286545,-4.286545,0.21677,-4.786545,-3.986542,0.800003,29.010797,28.968796,28.968796,0.150003,28.758743,29.38887,0.630127,35.943395,35.669266,35.823457,0.410632,35.25804,36.902878,1.644838,Location2
73.631386,64.147301,64.147301,13.803118,49.066367,90.268614,41.202247,4.009434,4,4,0.018867,4,4.047168,0.047168,-4.296546,-3.786545,-4.386543,0.515977,-5.086548,-3.586548,1.5,21.795704,31.279297,21.722183,9.463793,12.060043,31.594376,19.534333,39.459202,34.846848,39.472901,4.38186,34.127243,44.30458,10.177337,Location2
89.449604,90.18889,90.267549,2.721344,76.464266,90.274471,13.810204,4.018923,4,4,0.031422,4,4.094892,0.094892,-14.429881,-16.186554,-14.536553,2.764019,-18.586548,-10.486542,8.100006,34.510512,36.635483,35.900323,2.670522,29.493912,37.37065,7.876738,13.018664,-1.339264,10.637093,14.334454,-2.161682,31.557205,33.718887,Location2
83.782916,90.274471,85.713396,6.777657,69.355121,90.274471,20.91935,4.009434,4,4,0.018867,4,4.047168,0.047168,-3.536553,10.21344,-2.086548,13.596432,-20.486542,10.413437,30.899979,39.961216,35.795303,39.208558,4.033432,35.480225,45.3524,9.872175,13.525811,21.688248,14.183731,8.203346,3.183975,22.407852,19.223877,UncommonLocation3
89.488689,90.254488,90.254488,1.786375,83.320309,90.274471,6.954162,4.033129,4,4.023584,0.037025,4,4.094892,0.094892,-16.889881,-15.986542,-16.536552,2.146544,-21.486542,-13.786545,7.699997,42.807343,43.146927,43.041885,1.700528,39.99623,45.982544,5.986314,3.581475,3.800797,3.800797,1.488727,0.613937,6.062424,5.448486,UnclassifiedLocations
71.960256,87.541023,67.198916,15.702255,49.455129,90.264618,40.809489,4.009434,4,4,0.018867,4,4.047168,0.047168,-9.339885,-25.88655,-10.536545,16.561435,-26.186554,10.113434,36.299988,28.629211,8.594284,27.550972,19.850638,8.489273,51.023666,42.534393,34.48361,44.30458,35.309448,9.811192,22.510666,45.127,22.616334,Location1
54.505474,51.549836,54.88586,3.679125,48.530225,61.115209,12.584984,4.018923,4,4,0.031422,4,4.094892,0.094892,-25.699884,-25.686554,-25.686554,0.214062,-26.38655,-25.086548,1.300002,8.734317,8.69931,8.69931,0.122276,8.489273,9.014389,0.525116,44.465632,44.510178,44.510178,0.330122,43.790573,45.024185,1.233612,Location1
53.191741,55.986811,51.663975,2.352707,48.366026,55.986811,7.620785,4.01415,4,4,0.021615,4,4.047168,0.047168,-18.286548,-25.88655,-18.23655,7.443523,-26.086548,-10.486542,15.600006,23.675617,38.525894,23.71762,14.830094,8.489273,38.735947,30.246674,13.388745,44.510178,13.155724,31.047399,-17.993134,44.81859,62.811724,Location1
50.877237,50.500896,50.955494,0.491251,48.366026,51.663975,3.29795,4.004717,4,4,0.01415,4,4.047168,0.047168,-11.139881,-11.186554,-11.186554,0.185713,-11.586548,-10.786545,0.800003,38.231833,38.420883,38.21083,0.196293,37.895767,38.525894,0.630127,-17.777234,-17.787506,-17.787506,0.334012,-18.404327,-17.067902,1.336425,Location1
50.880247,51.053364,51.053364,0.713092,48.164799,51.641267,3.476468,4.009434,4,4,0.018867,4,4.047168,0.047168,-11.243214,-10.986542,-11.186554,0.296292,-11.786545,-10.886551,0.899994,38.014784,37.895767,38.00078,0.179326,37.685715,38.420883,0.735168,-17.640167,-17.170715,-17.684723,0.48704,-18.609924,-16.553894,2.05603,Location1
55.204034,51.293321,51.293321,6.558827,49.217957,66.733196,17.51524,4.009434,4,4,0.018867,4,4.047168,0.047168,-11.326546,-11.286545,-11.286545,0.138081,-11.686554,-10.986542,0.700012,37.923766,37.895767,37.895767,0.143318,37.475662,38.105804,0.630142,-17.575056,-17.273499,-17.530518,0.430404,-19.021149,-16.965118,2.056031,Location1
66.02127,71.188556,66.477412,6.636076,42.076074,71.188556,29.112482,4.018923,4,4,0.031422,4,4.094892,0.094892,-11.30988,-11.486542,-11.286545,0.220127,-11.686554,-10.986542,0.700012,37.696215,37.685715,37.685715,0.170102,37.37065,38.105804,0.735154,-18.25355,-18.301514,-18.301514,0.44394,-19.329529,-17.170715,2.158814,Location1
52.44942,50.930853,51.595672,1.844483,48.399115,55.147921,6.748806,4.009434,4,4,0.018867,4,4.047168,0.047168,-11.383213,-11.286545,-11.286545,0.15162,-11.686554,-11.186554,0.5,37.654206,37.685715,37.685715,0.112298,37.37065,37.895767,0.525117,-17.794371,-17.993134,-17.787506,0.332516,-18.507141,-17.067902,1.439239,Location1
52.666792,55.328257,51.222028,2.28353,48.723253,55.328257,6.605004,4.018923,4,4,0.031422,4,4.094892,0.094892,-11.289881,-11.286545,-11.286545,0.204098,-11.786545,-10.986542,0.800003,37.580688,37.475662,37.58069,0.153394,37.26561,37.790726,0.525116,-17.766953,-17.787506,-17.787506,0.31563,-18.301514,-17.273499,1.028015,Location1
57.44274,68.349434,53.235615,7.601882,50.526786,68.349434,17.822648,4.009434,4,4,0.018867,4,4.047168,0.047168,-11.489881,-11.686554,-11.486542,0.278668,-11.986542,-10.686554,1.299988,37.612197,37.685715,37.58069,0.141294,37.37065,37.895767,0.525117,-17.605901,-17.273499,-17.58191,0.342691,-18.19873,-16.759491,1.439239,Location1
70.600849,90.268081,51.641267,19.588995,50.980065,90.268081,39.288016,11.593875,4,10.093834,8.619186,4,30.756355,26.756355,-29.869881,-11.486542,-28.286545,18.392444,-49.98654,-11.186554,38.799986,17.91685,37.58069,19.674233,19.910368,-8.419464,37.895767,46.315231,-10.622257,-17.787506,-17.222107,10.576571,-18.507141,12.127701,30.634842,Location1
63.356396,61.221506,61.221506,5.728673,54.695997,71.309873,16.613876,12.169554,12.182244,12.182244,0.196411,11.899942,12.471245,0.571303,-9.439882,-9.686554,-9.48655,0.329379,-10.086548,-8.986542,1.100006,-23.941882,-24.38298,-23.752838,0.423927,-24.488007,-23.227722,1.260285,-45.379429,-45.132706,-45.132706,0.733958,-46.880325,-43.282272,3.598053,Location1
70.791829,61.084598,68.619002,10.78712,49.307657,89.84347,40.535813,11.576176,12.040266,11.62498,0.383126,10.962414,12.040266,1.077852,-8.769879,-8.786545,-8.786545,0.220731,-9.086548,-8.286545,0.800003,-24.225444,-24.067902,-24.225449,0.181401,-24.593018,-23.857864,0.735154,-42.970451,-42.973877,-42.973877,0.384173,-43.79628,-41.94586,1.85042,Location1
59.182464,49.600139,49.600139,11.041576,42.076074,71.749729,29.673655,11.763349,11.899942,11.830598,0.221452,11.354812,12.040266,0.685454,-8.503213,-8.486542,-8.486542,0.157235,-8.786545,-8.286545,0.5,-24.638539,-24.488007,-24.488007,0.387954,-25.328186,-24.067902,1.260284,-42.956741,-42.87108,-42.819672,0.852317,-44.72151,-41.534653,3.186857,Location1
65.211825,69.977234,66.398769,4.49903,50.048542,70.487922,20.43938,11.666749,11.624182,11.624182,0.194395,11.354812,12.040266,0.685454,-8.376548,-8.486542,-8.486542,0.237135,-8.786545,-7.886551,0.899994,-24.985113,-25.118134,-25.013123,0.26421,-25.433212,-24.38298,1.050232,-43.258293,-43.282272,-43.487885,0.678636,-44.310287,-41.74025,2.570037,Location1
62.16295,60.90646,60.90646,3.13309,49.307657,66.559432,17.251775,11.367609,11.899942,11.361834,0.539301,10.708379,12.040266,1.331887,-9.433213,-10.286545,-9.286545,0.921857,-10.786545,-8.286545,2.5,-26.781008,-25.118134,-26.798515,1.806702,-29.003998,-24.38298,4.621018,-44.587859,-43.693497,-44.464494,1.394504,-46.57193,-42.04866,4.52327,Location1
58.708903,49.096897,49.096897,10.290897,42.076074,69.899779,27.823705,11.00316,11.222476,11.027048,0.21628,10.708379,11.354812,0.646433,-10.193213,-10.086548,-10.086548,0.150405,-10.486542,-9.986542,0.5,-28.685429,-28.688934,-28.688934,0.095805,-28.793945,-28.37387,0.420075,-45.87288,-46.16072,-45.903717,0.35848,-46.46913,-44.6187,1.85043,Location1
